Emp_ID,Name,Age,Salary (INR),Experience (Years),City,Department,Performance Rating
8615,Priya Singh,41,,18.0,Jaipur,Marketing,4.2
8616,Swati Joshi,52,,14.0,Delhi,HR,3.5
8617,Amit Sharma,25,2125683.0,5.0,Delhi,HR,3.7
8618,Suresh Choudhary,44,880950.0,20.0,Pune,Finance,
8619,Sunil Kumar,55,,15.0,Delhi,Finance,4.9
8620,Anjali Saxena,44,804157.0,22.0,Kolkata,Management,4.9
8621,Sneha Tiwari,53,,,Kolkata,Operations,3.8
8622,Sunil Kumar,59,,,Jaipur,Sales,4.6
8623,Anjali Saxena,48,,4.0,Hyderabad,Management,3.7
8624,Gopal Das,39,,6.0,Mumbai,HR,3.5
8625,Suresh Choudhary,47,986514.0,18.0,Kochi,Finance,3.6
8626,Anjali Saxena,44,903268.0,,Kochi,IT,4.1
8627,Anjali Saxena,39,,14.0,Hyderabad,Sales,4.9
8628,Rohit Bansal,32,,4.0,Delhi,HR,3.5
8629,Priya Singh,38,,,Chennai,Sales,4.1
8630,Meera Nair,25,618831.0,,Bangalore,Operations,4.6
8631,Sneha Tiwari,59,,9.0,Chennai,Sales,4.1
8632,Rohit Bansal,59,,,Jaipur,Operations,4.8
8633,Ramesh Patil,38,,,Mumbai,Management,
8634,Suresh Choudhary,30,,8.0,Jaipur,Management,3.8
8635,Sneha Tiwari,48,1372112.0,21.0,Kolkata,HR,4.5
8636,Vinod Iyer,57,,,Delhi,HR,3.6
8637,Deepika Reddy,47,,,Hyderabad,Finance,4.3
8638,Manish Khanna,32,1158117.0,8.0,Chennai,Finance,4.0
8639,Pankaj Mishra,51,838910.0,,Pune,Sales,4.7
8640,Neha Kapoor,43,143474.0,23.0,Mumbai,Sales,3.9
8641,Sunil Kumar,59,998040.0,inf,Bangalore,Marketing,4.2
8642,Sneha Tiwari,49,641407.0,,Hyderabad,Finance,4.6
8643,Alok Mehta,43,1175462.0,8.0,Mumbai,Management,
8644,Deepika Reddy,26,1215986.0,,Hyderabad,Operations,4.2
8645,Deepika Reddy,34,473122.0,,Chennai,Finance,4.0
8646,Suresh Choudhary,54,590378.0,,Kochi,Operations,4.4
8647,Priya Singh,55,,20.0,Mumbai,Marketing,4.7
8648,Arjun Pandey,31,1381899.0,,Kochi,Finance,
8649,Priya Singh,29,1402503.0,,Chennai,Marketing,3.7
8650,Ramesh Patil,48,1319433.0,4.0,Hyderabad,Management,4.1
8651,Sunil Kumar,52,100424.0,,Pune,Management,3.8
8652,Neha Kapoor,43,1653163.0,,Bangalore,Operations,4.7
8653,Gopal Das,45,,,Jaipur,Management,3.7
8654,Meera Nair,57,1955293.0,,Delhi,Finance,4.1
8655,Anjali Saxena,32,259812.0,2.0,Delhi,IT,3.7
8656,Arjun Pandey,50,785977.0,,Chennai,Sales,3.5
8657,Arjun Pandey,34,,6.0,Kochi,HR,4.3
8658,Kavita Yadav,50,,21.0,Jaipur,Sales,3.6
8659,Meera Nair,41,1152871.0,,Mumbai,Sales,3.6
8660,Sunil Kumar,24,,,Mumbai,Operations,3.7
8661,Sunil Kumar,47,inf,15.0,Hyderabad,HR,4.0
8662,Rohit Bansal,43,174650.0,14.0,Delhi,HR,4.8
8663,Kavita Yadav,34,887966.0,,Bangalore,Sales,4.1
8664,Gopal Das,54,,27.0,Kolkata,HR,3.6
8665,Manish Khanna,58,,30.0,Jaipur,Operations,4.2
8666,Ramesh Patil,41,718809.0,3.0,Mumbai,Sales,4.8
8667,Vinod Iyer,40,,,Pune,IT,3.5
8668,Meera Nair,28,,6.0,Pune,Operations,3.9
8669,Priya Singh,22,46107.0,1.0,Mumbai,Operations,4.5
8670,Ramesh Patil,25,,3.0,Chennai,Operations,3.5
8671,Samer Desai,51,457242.0,0.0,Kochi,IT,4.7
8672,Arjun Pandey,34,197664.0,3.0,Kolkata,HR,4.6
8673,Amit Sharma,28,1432924.0,,Mumbai,Management,4.6
8674,Amit Sharma,38,,3.0,Kolkata,Sales,3.8
8675,Sunil Kumar,49,952480.0,28.0,Kolkata,Marketing,4.6
8676,Samer Desai,59,415413.0,,Kolkata,HR,3.9
8677,Deepika Reddy,33,,7.0,Kochi,Management,3.7
8678,Gopal Das,26,,5.0,Jaipur,Finance,3.8
8679,Kavita Yadav,50,931571.0,,Kochi,IT,4.9
8680,Arjun Pandey,23,2197205.0,,Bangalore,Management,4.7
8681,Meera Nair,52,476575.0,15.0,Delhi,HR,3.5
8682,Gopal Das,55,150204.0,4.0,Bangalore,Finance,4.9
8683,Swati Joshi,40,1957651.0,17.0,Chennai,Operations,3.6
8684,Deepika Reddy,24,,,Bangalore,Sales,3.6
8685,Gopal Das,38,1839830.0,,Chennai,Marketing,4.3
8686,Vinod Iyer,29,,5.0,Jaipur,IT,3.9
8687,Rohit Bansal,49,2021992.0,,Delhi,HR,4.0
8688,Rajesh Verma,30,,,Hyderabad,Operations,4.6
8689,Amit Sharma,26,,5.0,Bangalore,Operations,4.7
8690,Deepika Reddy,40,,,Kochi,HR,3.9
8691,Vinod Iyer,56,,3.0,Chennai,Marketing,3.6
8692,Sneha Tiwari,45,972270.0,12.0,Bangalore,Operations,3.7
8693,Ramesh Patil,32,241085.0,12.0,Mumbai,HR,4.6
8694,Kavita Yadav,42,,,Bangalore,IT,4.8
8695,Sneha Tiwari,23,,,Bangalore,Marketing,3.9
8696,Amit Sharma,57,inf,37.0,Jaipur,Marketing,4.5
8697,Ramesh Patil,41,,,Chennai,IT,4.3
8698,Vinod Iyer,48,227066.0,23.0,Kochi,Finance,4.6
8699,Sneha Tiwari,27,475183.0,,Pune,Finance,4.2
8700,Arjun Pandey,55,,31.0,Mumbai,Operations,3.8
8701,Meera Nair,22,1729622.0,2.0,Delhi,Operations,4.0
8702,Rajesh Verma,54,,,Bangalore,Sales,4.7
8703,Deepika Reddy,25,1281646.0,,Mumbai,Operations,4.9
8704,Swati Joshi,55,1158519.0,26.0,Bangalore,Marketing,4.2
8705,Meera Nair,55,,,Pune,Marketing,4.6
8706,Gopal Das,43,1616588.0,10.0,Jaipur,Sales,3.8
8707,Kavita Yadav,39,2001246.0,4.0,Bangalore,Management,4.0
8708,Swati Joshi,22,294379.0,0.0,Bangalore,Finance,4.1
8709,Deepika Reddy,23,,,Pune,Finance,3.8
8710,Meera Nair,58,,,Bangalore,Finance,3.7
8711,Priya Singh,46,,,Delhi,Marketing,3.7
8712,Kavita Yadav,45,1597626.0,,Kochi,Finance,3.5
8713,Swati Joshi,35,,15.0,Hyderabad,Operations,4.2
8714,Amit Sharma,38,,3.0,Chennai,Finance,4.7
8715,Suresh Choudhary,29,,,Delhi,IT,4.8
8716,Sneha Tiwari,51,,,Kolkata,Sales,4.3
8717,Samer Desai,22,1373044.0,,Chennai,Management,3.6
8718,Anjali Saxena,27,,,Kolkata,IT,4.6
8719,Suresh Choudhary,57,1672759.0,33.0,Kochi,IT,3.6
8720,Ramesh Patil,27,,,Jaipur,Sales,
8721,Gopal Das,30,,,Chennai,Sales,3.7
8722,Swati Joshi,59,540459.0,,Bangalore,HR,3.5
8723,Manish Khanna,56,474268.0,,Hyderabad,Finance,3.5
8724,Neha Kapoor,24,,3.0,Jaipur,HR,5.0
8725,Suresh Choudhary,58,,,Bangalore,Marketing,5.0
8726,Neha Kapoor,49,1467388.0,,Kochi,Marketing,4.6
8727,Sunil Kumar,38,,10.0,Kochi,Management,4.1
8728,Gopal Das,37,397865.0,,Kochi,Marketing,4.1
8729,Vinod Iyer,29,1781180.0,,Bangalore,Marketing,4.2
8730,Samer Desai,24,,3.0,Mumbai,HR,4.3
8731,Manish Khanna,53,,,Pune,Sales,4.9
8732,Kavita Yadav,22,,,Kochi,Management,3.8
8733,Rajesh Verma,46,1728918.0,,Bangalore,Operations,3.9
8734,Swati Joshi,34,,6.0,Jaipur,HR,3.5
8735,Sneha Tiwari,49,1035610.0,,Kolkata,Sales,3.7
8736,Samer Desai,47,1509410.0,,Mumbai,IT,3.8
8737,Samer Desai,40,1478264.0,0.0,Chennai,HR,3.8
8738,Meera Nair,57,508259.0,20.0,Chennai,Operations,4.6
8739,Gopal Das,39,897057.0,5.0,Chennai,Operations,5.0
8740,Rohit Bansal,35,202663.0,,Jaipur,Marketing,4.4
8741,Priya Singh,32,,3.0,Bangalore,Finance,4.1
8742,Rohit Bansal,55,,33.0,Mumbai,Management,4.4
8743,Manish Khanna,33,,,Kochi,Operations,4.9
8744,Sunil Kumar,47,296657.0,1.0,Delhi,Marketing,4.8
8745,Rohit Bansal,22,820341.0,,Bangalore,HR,4.9
8746,Sneha Tiwari,57,,,Hyderabad,Management,3.6
8747,Pankaj Mishra,51,,,Hyderabad,IT,4.7
8748,Pankaj Mishra,51,38822.0,,Delhi,Operations,4.0
8749,Arjun Pandey,29,1730379.0,7.0,Kolkata,Sales,4.3
8750,Ramesh Patil,27,1950325.0,5.0,Hyderabad,Operations,4.0
8751,Manish Khanna,49,33354.0,29.0,Hyderabad,HR,4.9
8752,Meera Nair,35,1493307.0,8.0,Mumbai,Operations,3.5
8753,Sneha Tiwari,47,,4.0,Delhi,Marketing,4.8
8754,Meera Nair,40,inf,11.0,Bangalore,Marketing,3.9
8755,Ramesh Patil,32,1908716.0,4.0,Delhi,Marketing,3.9
8756,Suresh Choudhary,37,2052934.0,4.0,Pune,Finance,4.9
8757,Deepika Reddy,49,,,Pune,Sales,3.9
8758,Neha Kapoor,38,,,Bangalore,Sales,4.9
8759,Meera Nair,35,,0.0,Delhi,Sales,4.4
8760,Rohit Bansal,41,1482548.0,18.0,Pune,HR,4.1
8761,Gopal Das,44,,6.0,Jaipur,Finance,3.9
8762,Arjun Pandey,23,,,Chennai,HR,3.7
8763,Riya Gupta,29,,1.0,Jaipur,Marketing,
8764,Vinod Iyer,53,,,Hyderabad,Marketing,4.5
8765,Suresh Choudhary,48,,22.0,Delhi,Marketing,4.6
8766,Sneha Tiwari,38,1971459.0,14.0,Kolkata,Management,4.8
8767,Suresh Choudhary,59,,,Mumbai,Finance,4.8
8768,Kavita Yadav,51,,4.0,Jaipur,IT,4.4
8769,Anjali Saxena,58,1606935.0,,Hyderabad,Operations,5.0
8770,Neha Kapoor,26,,,Jaipur,HR,3.8
8771,Anjali Saxena,31,1707011.0,,Bangalore,Marketing,4.3
8772,Sneha Tiwari,48,1081948.0,,Chennai,Management,4.6
8773,Gopal Das,42,,,Delhi,Operations,4.2
8774,Priya Singh,51,,,Kochi,Sales,5.0
8775,Priya Singh,50,1370092.0,,Mumbai,Operations,4.8
8776,Kavita Yadav,35,,10.0,Jaipur,Marketing,4.7
8777,Swati Joshi,36,527468.0,9.0,Chennai,Marketing,3.8
8778,Sunil Kumar,39,,,Chennai,Operations,3.8
8779,Deepika Reddy,57,1760389.0,,Delhi,IT,3.6
8780,Kavita Yadav,28,,8.0,Jaipur,Finance,4.2
8781,Manish Khanna,32,,,Hyderabad,Management,4.2
8782,Amit Sharma,50,,,Chennai,HR,3.5
8783,Anjali Saxena,38,73769.0,,Bangalore,Operations,4.5
8784,Sneha Tiwari,40,733134.0,4.0,Delhi,Management,4.7
8785,Pankaj Mishra,34,,5.0,Chennai,Finance,3.7
8786,Sneha Tiwari,36,,5.0,Bangalore,Management,5.0
8787,Manish Khanna,47,,,Kolkata,Finance,4.3
8788,Vinod Iyer,45,174423.0,,Hyderabad,IT,4.3
8789,Meera Nair,25,,5.0,Kochi,Sales,5.0
8790,Ramesh Patil,39,1633918.0,2.0,Delhi,Operations,3.9
8791,Manish Khanna,41,1695938.0,,Chennai,Sales,4.4
8792,Vinod Iyer,25,,,Jaipur,Management,4.6
8793,Arjun Pandey,46,1134348.0,,Mumbai,Finance,3.7
8794,Anjali Saxena,43,134639.0,,Jaipur,Operations,4.4
8795,Arjun Pandey,50,,,Hyderabad,Management,4.6
8796,Vinod Iyer,55,,,Jaipur,IT,4.2
8797,Manish Khanna,55,2079785.0,,Mumbai,Operations,4.3
8798,Rohit Bansal,48,,,Mumbai,HR,3.9
8799,Sneha Tiwari,37,743507.0,,Kochi,Finance,4.6
8800,Priya Singh,36,283708.0,,Chennai,Management,3.9
8801,Swati Joshi,23,,1.0,Pune,Operations,4.3
8802,Anjali Saxena,58,,10.0,Jaipur,Operations,3.5
8803,Pankaj Mishra,46,925363.0,18.0,Bangalore,HR,3.8
8804,Vinod Iyer,30,1056671.0,0.0,Kochi,Marketing,4.3
8805,Amit Sharma,49,31635.0,,Bangalore,Management,4.2
8806,Sneha Tiwari,56,1199110.0,inf,Bangalore,IT,3.6
8807,Anjali Saxena,33,,11.0,Pune,Marketing,4.2
8808,Samer Desai,26,,,Mumbai,Marketing,3.5
8809,Suresh Choudhary,27,,4.0,Hyderabad,Marketing,3.9
8810,Amit Sharma,48,226777.0,,Jaipur,Sales,3.8
8811,Sunil Kumar,54,,,Delhi,Management,3.5
8812,Rohit Bansal,43,1252955.0,,Kochi,Operations,4.8
8813,Pankaj Mishra,46,1526482.0,25.0,Delhi,Management,4.5
8814,Sneha Tiwari,56,2023971.0,inf,Kochi,Finance,3.7
8815,Kavita Yadav,55,1981084.0,35.0,Chennai,Operations,4.0
8816,Priya Singh,44,,16.0,Mumbai,HR,3.5
8817,Ramesh Patil,29,,,Jaipur,Management,4.3
8818,Alok Mehta,46,1943359.0,25.0,Kolkata,Finance,4.9
8819,Kavita Yadav,25,115226.0,,Mumbai,Sales,4.5
8820,Priya Singh,50,683709.0,,Delhi,Marketing,3.7
8821,Neha Kapoor,46,1633177.0,,Bangalore,Finance,4.0
8822,Amit Sharma,46,inf,,Jaipur,Operations,5.0
8823,Priya Singh,51,,,Bangalore,Sales,4.9
8824,Meera Nair,47,,12.0,Kolkata,Finance,4.6
8825,Neha Kapoor,35,429869.0,,Hyderabad,Management,4.6
8826,Priya Singh,45,49437.0,,Bangalore,Finance,4.6
8827,Deepika Reddy,52,,,Pune,Finance,4.7
8828,Swati Joshi,38,2100496.0,,Bangalore,Sales,4.9
8829,Vinod Iyer,43,1939766.0,,Hyderabad,Operations,4.1
8830,Rajesh Verma,24,1871978.0,2.0,Kochi,HR,4.2
8831,Vinod Iyer,57,538253.0,,Pune,Management,3.8
8832,Pankaj Mishra,50,,1.0,Kolkata,Operations,4.6
8833,Swati Joshi,26,inf,4.0,Delhi,Sales,4.5
8834,Amit Sharma,32,283319.0,1.0,Kochi,Marketing,4.1
8835,Sunil Kumar,55,,29.0,Pune,Management,4.4
8836,Meera Nair,33,1409216.0,6.0,Kochi,Sales,4.3
8837,Anjali Saxena,44,,6.0,Kochi,Sales,3.5
8838,Rajesh Verma,47,,20.0,Delhi,Management,4.6
8839,Pankaj Mishra,46,,,Jaipur,Marketing,3.9
8840,Swati Joshi,33,2151496.0,,Kochi,Operations,
8841,Sunil Kumar,35,227223.0,,Mumbai,IT,4.1
8842,Sunil Kumar,45,1023312.0,9.0,Hyderabad,IT,3.8
8843,Sneha Tiwari,44,1071576.0,6.0,Pune,Management,4.0
8844,Arjun Pandey,55,1970148.0,,Mumbai,Operations,3.6
8845,Sneha Tiwari,25,729224.0,4.0,Mumbai,Management,4.7
8846,Pankaj Mishra,55,,,Jaipur,IT,
8847,Alok Mehta,28,371236.0,,Jaipur,Sales,3.7
8848,Manish Khanna,34,,7.0,Bangalore,Sales,
8849,Gopal Das,24,294296.0,2.0,Mumbai,Management,4.6
8850,Riya Gupta,25,,5.0,Delhi,Operations,
8851,Pankaj Mishra,22,,,Mumbai,Marketing,4.1
8852,Gopal Das,42,,20.0,Jaipur,Marketing,3.8
8853,Rajesh Verma,27,,,Mumbai,HR,3.7
8854,Kavita Yadav,44,,17.0,Delhi,Management,3.6
8855,Meera Nair,55,,20.0,Chennai,Management,4.9
8856,Gopal Das,32,1944897.0,,Bangalore,IT,4.9
8857,Anjali Saxena,28,,4.0,Chennai,Management,5.0
8858,Alok Mehta,23,407989.0,,Kolkata,Management,4.2
8859,Rohit Bansal,47,,,Delhi,IT,3.5
8860,Alok Mehta,24,2159529.0,,Delhi,Management,4.6
8861,Amit Sharma,27,2090505.0,3.0,Hyderabad,Finance,4.8
8862,Ramesh Patil,55,,1.0,Mumbai,Marketing,3.9
8863,Sunil Kumar,56,1468562.0,,Delhi,Finance,4.1
8864,Deepika Reddy,42,,,Kolkata,Marketing,3.6
8865,Amit Sharma,24,,3.0,Kochi,Finance,3.9
8866,Arjun Pandey,38,1357822.0,,Kochi,Marketing,4.1
8867,Deepika Reddy,48,397767.0,,Kolkata,Marketing,4.6
8868,Arjun Pandey,52,1665452.0,,Hyderabad,HR,3.9
8869,Rohit Bansal,42,1465341.0,,Kochi,Sales,4.6
8870,Amit Sharma,43,,23.0,Kolkata,Sales,4.5
8871,Amit Sharma,26,130549.0,4.0,Bangalore,Finance,3.7
8872,Alok Mehta,34,,1.0,Bangalore,IT,3.6
8873,Neha Kapoor,33,,12.0,Hyderabad,Marketing,4.7
8874,Alok Mehta,41,1883700.0,5.0,Jaipur,Management,4.4
8875,Suresh Choudhary,50,,17.0,Mumbai,Operations,4.9
8876,Anjali Saxena,44,2170444.0,,Pune,Finance,4.1
8877,Suresh Choudhary,36,1985494.0,,Chennai,Sales,4.1
8878,Samer Desai,44,1001245.0,,Jaipur,Marketing,3.8
8879,Sunil Kumar,23,,,Kochi,Finance,4.4
8880,Meera Nair,54,,,Delhi,Management,4.3
8881,Meera Nair,29,,6.0,Pune,Management,3.6
8882,Meera Nair,33,,,Kolkata,IT,3.9
8883,Anjali Saxena,43,,20.0,Bangalore,IT,4.8
8884,Meera Nair,33,907784.0,,Kochi,Finance,3.5
8885,Vinod Iyer,58,,,Mumbai,HR,4.6
8886,Vinod Iyer,57,330065.0,,Chennai,IT,3.9
8887,Rajesh Verma,30,,,Jaipur,Sales,4.9
8888,Anjali Saxena,51,,19.0,Jaipur,Management,4.4
8889,Sunil Kumar,45,,19.0,Chennai,Marketing,4.8
8890,Sunil Kumar,35,,10.0,Kochi,IT,4.9
8891,Meera Nair,40,,,Kochi,IT,3.5
8892,Swati Joshi,22,,,Kochi,IT,4.8
8893,Ramesh Patil,57,923812.0,,Delhi,Management,4.6
8894,Kavita Yadav,42,,10.0,Delhi,Finance,4.0
8895,Sunil Kumar,56,135708.0,20.0,Jaipur,Marketing,3.7
8896,Anjali Saxena,51,486168.0,15.0,Jaipur,Marketing,4.0
8897,Samer Desai,31,1211455.0,,Kochi,IT,3.7
8898,Riya Gupta,41,,4.0,Chennai,Finance,3.8
8899,Meera Nair,26,1938724.0,4.0,Mumbai,Marketing,3.8
8900,Ramesh Patil,33,1178059.0,12.0,Bangalore,Sales,3.7
8901,Meera Nair,45,129835.0,15.0,Mumbai,HR,3.6
8902,Alok Mehta,38,,9.0,Mumbai,Operations,3.6
8903,Samer Desai,40,,,Kolkata,Management,4.7
8904,Riya Gupta,50,858544.0,,Delhi,Sales,3.5
8905,Manish Khanna,35,inf,,Mumbai,Sales,4.3
8906,Arjun Pandey,27,362011.0,6.0,Hyderabad,HR,3.7
8907,Swati Joshi,46,1894009.0,7.0,Delhi,Operations,4.6
8908,Anjali Saxena,59,2043324.0,2.0,Chennai,Marketing,4.1
8909,Samer Desai,33,,,Mumbai,Operations,3.9
8910,Sunil Kumar,57,2009715.0,2.0,Bangalore,IT,
8911,Suresh Choudhary,50,,16.0,Delhi,HR,3.9
8912,Suresh Choudhary,33,1196758.0,8.0,Kolkata,Management,3.5
8913,Manish Khanna,38,,,Delhi,Sales,3.6
8914,Sneha Tiwari,58,1467370.0,,Jaipur,HR,5.0
8915,Sunil Kumar,58,722990.0,,Jaipur,Marketing,4.3
8916,Kavita Yadav,46,698086.0,21.0,Chennai,HR,3.6
8917,Manish Khanna,59,,,Kolkata,Management,
8918,Kavita Yadav,58,1946030.0,,Delhi,Sales,4.3
8919,Neha Kapoor,36,884955.0,,Chennai,Management,3.5
8920,Rajesh Verma,55,,,Delhi,Marketing,4.9
8921,Amit Sharma,32,140488.0,,Chennai,Sales,3.5
8922,Pankaj Mishra,32,,0.0,Kolkata,Operations,4.0
8923,Gopal Das,37,726730.0,12.0,Chennai,Finance,4.3
8924,Pankaj Mishra,40,,,Jaipur,Management,3.7
8925,Pankaj Mishra,22,1240612.0,,Mumbai,HR,3.9
8926,Rajesh Verma,47,2105235.0,25.0,Jaipur,Management,4.6
8927,Manish Khanna,34,1142631.0,,Jaipur,HR,3.8
8928,Riya Gupta,33,225166.0,,Kolkata,Marketing,4.2
8929,Neha Kapoor,38,68812.0,1.0,Kolkata,Management,4.9
8930,Anjali Saxena,56,,14.0,Kolkata,Operations,4.3
8931,Ramesh Patil,34,,,Chennai,IT,4.7
8932,Samer Desai,47,1026017.0,4.0,Bangalore,HR,4.3
8933,Pankaj Mishra,23,1351179.0,,Mumbai,IT,4.3
8934,Rajesh Verma,54,1013500.0,16.0,Kochi,HR,4.3
8935,Priya Singh,35,,,Pune,Operations,
8936,Arjun Pandey,29,170557.0,1.0,Jaipur,Sales,4.3
8937,Rajesh Verma,35,,12.0,Delhi,Marketing,4.3
8938,Ramesh Patil,32,,,Hyderabad,Sales,4.6
8939,Neha Kapoor,56,550544.0,,Pune,Finance,3.6
8940,Vinod Iyer,51,,4.0,Chennai,HR,5.0
8941,Anjali Saxena,26,,,Hyderabad,Finance,3.6
8942,Samer Desai,33,,5.0,Chennai,Sales,4.6
8943,Rohit Bansal,48,,16.0,Jaipur,Finance,4.2
8944,Pankaj Mishra,48,,15.0,Kochi,Finance,4.0
8945,Pankaj Mishra,34,,inf,Jaipur,Marketing,4.6
8946,Sneha Tiwari,37,,8.0,Pune,HR,4.3
8947,Manish Khanna,49,1297430.0,,Jaipur,Finance,4.3
8948,Swati Joshi,29,,4.0,Pune,Sales,
8949,Priya Singh,42,inf,22.0,Kochi,IT,3.5
8950,Gopal Das,49,1402678.0,29.0,Kochi,HR,4.2
8951,Kavita Yadav,35,1184271.0,,Pune,Sales,4.6
8952,Amit Sharma,41,,17.0,Kolkata,HR,4.0
8953,Priya Singh,40,141816.0,,Jaipur,IT,4.2
8954,Alok Mehta,30,,,Kochi,Operations,4.9
8955,Amit Sharma,32,1477294.0,,Mumbai,Operations,4.0
8956,Arjun Pandey,53,,,Jaipur,Management,3.8
8957,Kavita Yadav,37,,2.0,Kolkata,Finance,3.5
8958,Priya Singh,27,,0.0,Hyderabad,HR,4.9
8959,Swati Joshi,39,1982358.0,,Delhi,Operations,4.0
8960,Suresh Choudhary,35,,3.0,Chennai,IT,4.7
8961,Meera Nair,52,784050.0,,Kochi,HR,3.7
8962,Amit Sharma,44,855405.0,,Kolkata,Sales,4.2
8963,Rohit Bansal,26,860642.0,,Bangalore,Finance,3.5
8964,Vinod Iyer,30,956301.0,,Pune,Sales,4.6
8965,Suresh Choudhary,30,1029071.0,,Mumbai,IT,3.8
8966,Sneha Tiwari,28,,3.0,Kolkata,IT,4.4
8967,Suresh Choudhary,31,1366040.0,1.0,Kolkata,Management,
8968,Sunil Kumar,23,1621484.0,,Chennai,IT,3.6
8969,Sunil Kumar,22,1557720.0,,Jaipur,Sales,5.0
8970,Ramesh Patil,46,,,Hyderabad,IT,4.4
8971,Swati Joshi,55,1284419.0,,Chennai,HR,4.5
8972,Meera Nair,38,1131054.0,1.0,Delhi,HR,4.4
8973,Alok Mehta,24,1003283.0,,Jaipur,Sales,4.0
8974,Deepika Reddy,53,611969.0,,Kolkata,Operations,4.1
8975,Vinod Iyer,28,1503229.0,8.0,Bangalore,Management,3.8
8976,Swati Joshi,45,,,Kochi,Operations,
8977,Anjali Saxena,42,,,Bangalore,Operations,3.6
8978,Meera Nair,54,,33.0,Chennai,Management,3.9
8979,Alok Mehta,59,,27.0,Hyderabad,Management,3.6
8980,Arjun Pandey,24,1557157.0,,Bangalore,Sales,4.8
8981,Sunil Kumar,57,,,Jaipur,Sales,3.5
8982,Meera Nair,37,1035919.0,4.0,Chennai,IT,3.5
8983,Manish Khanna,37,1100366.0,,Kochi,IT,3.7
8984,Rajesh Verma,45,,,Bangalore,IT,3.8
8985,Meera Nair,46,,15.0,Mumbai,HR,4.5
8986,Priya Singh,42,,,Jaipur,Operations,4.4
8987,Sunil Kumar,45,,,Jaipur,IT,3.9
8988,Deepika Reddy,48,1611549.0,13.0,Bangalore,Marketing,3.8
8989,Anjali Saxena,38,,,Jaipur,Sales,4.0
8990,Pankaj Mishra,55,945971.0,26.0,Bangalore,IT,4.2
8991,Swati Joshi,55,1536586.0,,Chennai,Operations,3.6
8992,Neha Kapoor,50,,15.0,Pune,Management,4.8
8993,Sneha Tiwari,58,,,Chennai,IT,5.0
8994,Sneha Tiwari,56,1163335.0,11.0,Mumbai,IT,3.6
8995,Arjun Pandey,24,,4.0,Hyderabad,Marketing,
8996,Sneha Tiwari,46,286368.0,2.0,Jaipur,Sales,4.4
8997,Deepika Reddy,56,2075654.0,24.0,Chennai,IT,4.9
8998,Anjali Saxena,23,1303634.0,0.0,Pune,Finance,4.8
8999,Vinod Iyer,34,,4.0,Jaipur,Management,4.3
9000,Riya Gupta,40,200542.0,16.0,Jaipur,Sales,3.5
9001,Vinod Iyer,26,,,Jaipur,Management,3.7
9002,Kavita Yadav,44,,6.0,Kolkata,IT,3.7
9003,Priya Singh,37,,,Hyderabad,HR,
9004,Arjun Pandey,28,,,Hyderabad,Management,4.8
9005,Pankaj Mishra,58,,10.0,Chennai,IT,4.7
9006,Pankaj Mishra,35,1520939.0,8.0,Pune,IT,4.7
9007,Pankaj Mishra,23,inf,,Kolkata,Sales,4.4
9008,Rohit Bansal,31,658057.0,,Hyderabad,IT,5.0
9009,Sneha Tiwari,56,,,Bangalore,Operations,4.3
9010,Arjun Pandey,51,740355.0,30.0,Delhi,Finance,4.2
9011,Swati Joshi,37,41903.0,,Delhi,Sales,3.7
9012,Rohit Bansal,53,1459415.0,25.0,Mumbai,HR,5.0
9013,Neha Kapoor,53,,22.0,Kolkata,Operations,4.1
9014,Ramesh Patil,58,,22.0,Kolkata,Finance,4.2
9015,Sneha Tiwari,25,1915012.0,,Hyderabad,Operations,4.6
9016,Sneha Tiwari,29,,,Chennai,Operations,4.5
9017,Amit Sharma,26,,,Delhi,Finance,4.2
9018,Swati Joshi,26,,4.0,Kolkata,Management,4.2
9019,Deepika Reddy,33,1413756.0,8.0,Mumbai,Marketing,4.8
9020,Kavita Yadav,52,1443207.0,18.0,Hyderabad,Sales,4.0
9021,Anjali Saxena,29,1481705.0,8.0,Bangalore,Operations,4.8
9022,Ramesh Patil,29,,8.0,Mumbai,Management,4.4
9023,Manish Khanna,47,,,Delhi,Sales,4.1
9024,Pankaj Mishra,47,1378542.0,,Chennai,Management,4.3
9025,Pankaj Mishra,39,,,Kochi,Finance,4.9
9026,Kavita Yadav,36,,1.0,Kolkata,Marketing,4.5
9027,Deepika Reddy,41,787782.0,6.0,Kochi,Marketing,3.5
9028,Neha Kapoor,24,,,Pune,IT,4.3
9029,Alok Mehta,44,,6.0,Hyderabad,Marketing,5.0
9030,Neha Kapoor,23,1337932.0,,Kolkata,IT,4.4
9031,Anjali Saxena,43,1442934.0,17.0,Pune,Marketing,4.7
9032,Riya Gupta,37,1758218.0,6.0,Chennai,Sales,5.0
9033,Rajesh Verma,30,1013274.0,6.0,Kolkata,IT,4.4
9034,Amit Sharma,44,,22.0,Jaipur,Marketing,3.8
9035,Ramesh Patil,46,1951385.0,,Mumbai,Management,4.7
9036,Neha Kapoor,57,,,Kochi,Finance,4.6
9037,Alok Mehta,36,,,Delhi,Management,5.0
9038,Sunil Kumar,47,2120674.0,,Pune,Operations,5.0
9039,Suresh Choudhary,51,1241397.0,,Kochi,Finance,3.9
9040,Ramesh Patil,56,,,Bangalore,Marketing,4.3
9041,Vinod Iyer,41,,21.0,Bangalore,HR,4.0
9042,Amit Sharma,49,381600.0,,Hyderabad,HR,3.8
