Emp_ID,Name,Age,Salary (INR),Experience (Years),City,Department,Performance Rating
7609,Gopal Das,26,1688290.0,6.0,Jaipur,Marketing,3.7
7610,Vinod Iyer,39,901847.0,0.0,Delhi,IT,4.8
7611,Swati Joshi,32,1841199.0,7.0,Kochi,Operations,5.0
7614,Sunil Kumar,52,1681488.0,,Hyderabad,Finance,3.6
7616,Rohit Bansal,25,1855686.0,,Pune,Finance,4.0
7617,Gopal Das,39,1664225.0,,Chennai,Marketing,5.0
7618,Pankaj Mishra,37,589822.0,,Kolkata,Sales,4.7
7619,Vinod Iyer,56,572360.0,12.0,Delhi,Marketing,3.5
7620,Suresh Choudhary,45,1578565.0,,Chennai,Marketing,3.8
7624,Pankaj Mishra,41,1725809.0,,Chennai,Finance,4.6
7626,Priya Singh,50,1423194.0,,Hyderabad,IT,4.6
7629,Rajesh Verma,57,2104285.0,10.0,Kolkata,Marketing,5.0
7633,Swati Joshi,23,188997.0,3.0,Bangalore,Operations,4.3
7635,Suresh Choudhary,40,952792.0,,Pune,IT,3.7
7636,Rajesh Verma,27,396776.0,,Jaipur,HR,4.4
7638,Gopal Das,58,40212.0,,Bangalore,Operations,4.2
7640,Ramesh Patil,44,1929363.0,,Hyderabad,Finance,4.5
7641,Neha Kapoor,48,619116.0,18.0,Kochi,HR,4.2
7643,Anjali Saxena,52,647417.0,,Kochi,Finance,4.3
7644,Kavita Yadav,28,1967399.0,7.0,Bangalore,Management,4.0
7646,Samer Desai,54,1157383.0,22.0,Chennai,Marketing,3.7
7647,Kavita Yadav,57,2060502.0,,Hyderabad,Finance,4.9
7648,Vinod Iyer,24,565013.0,,Kochi,IT,4.4
7649,Suresh Choudhary,58,1286504.0,12.0,Hyderabad,Finance,4.0
7652,Rajesh Verma,39,625419.0,,Delhi,HR,3.9
7654,Priya Singh,33,1455337.0,5.0,Bangalore,Management,4.3
7655,Rajesh Verma,34,541212.0,,Pune,Finance,4.2
7657,Rohit Bansal,32,614935.0,,Bangalore,Sales,4.9
7658,Rohit Bansal,28,2194120.0,,Bangalore,Marketing,4.9
7660,Pankaj Mishra,56,699165.0,,Pune,Marketing,4.4
7669,Suresh Choudhary,43,1975006.0,,Hyderabad,Management,3.9
7670,Gopal Das,22,532430.0,1.0,Delhi,IT,4.5
7672,Priya Singh,22,48950.0,0.0,Hyderabad,Finance,4.5
7673,Swati Joshi,38,121805.0,,Kochi,HR,4.5
7675,Ramesh Patil,45,957644.0,,Bangalore,Operations,4.2
7678,Rajesh Verma,37,135286.0,14.0,Jaipur,Sales,4.4
7681,Ramesh Patil,25,78749.0,,Kochi,HR,4.3
7688,Alok Mehta,31,1615715.0,3.0,Pune,Operations,4.6
7691,Samer Desai,44,354070.0,4.0,Kochi,Marketing,3.9
7692,Ramesh Patil,30,1284578.0,,Delhi,Management,4.9
7693,Samer Desai,44,952595.0,,Chennai,IT,3.6
7694,Gopal Das,59,174516.0,,Jaipur,Operations,4.4
7697,Samer Desai,43,1040234.0,,Chennai,Finance,4.3
7698,Neha Kapoor,48,2057109.0,,Hyderabad,IT,3.5
7700,Sunil Kumar,44,644918.0,,Mumbai,Marketing,3.7
7702,Sneha Tiwari,37,2048545.0,,Jaipur,Sales,5.0
7703,Rohit Bansal,46,1977229.0,,Mumbai,Management,4.8
7705,Rohit Bansal,59,2022133.0,,Delhi,Operations,3.6
7706,Priya Singh,36,71845.0,9.0,Pune,IT,4.5
7707,Anjali Saxena,30,1761277.0,4.0,Pune,Operations,5.0
7708,Riya Gupta,31,1651611.0,,Kolkata,Management,5.0
7710,Neha Kapoor,22,1700085.0,,Jaipur,IT,3.7
7711,Swati Joshi,36,369390.0,9.0,Delhi,Marketing,3.9
7713,Sneha Tiwari,38,1391532.0,17.0,Delhi,Finance,4.3
7715,Priya Singh,50,835183.0,0.0,Chennai,Management,3.5
7716,Neha Kapoor,31,1937582.0,,Kolkata,Marketing,4.8
7719,Ramesh Patil,42,434537.0,18.0,Kolkata,Sales,5.0
7721,Rajesh Verma,37,2019979.0,,Hyderabad,Operations,4.6
7724,Vinod Iyer,50,311625.0,,Kolkata,Management,4.1
7725,Samer Desai,23,1122921.0,,Bangalore,Marketing,4.0
7726,Arjun Pandey,27,736286.0,,Delhi,Sales,4.9
7728,Priya Singh,35,385576.0,,Pune,Management,4.7
7731,Rohit Bansal,22,596211.0,,Chennai,Operations,3.7
7733,Samer Desai,54,1763677.0,,Bangalore,IT,3.5
7734,Sunil Kumar,54,1471708.0,18.0,Bangalore,Operations,4.2
7740,Gopal Das,47,1354815.0,,Hyderabad,Management,5.0
7743,Amit Sharma,43,1943642.0,,Hyderabad,Finance,4.9
7746,Kavita Yadav,27,1494348.0,,Mumbai,Marketing,4.8
7748,Vinod Iyer,58,226897.0,20.0,Kochi,Management,4.3
7749,Sunil Kumar,40,436821.0,,Bangalore,Marketing,4.3
7750,Vinod Iyer,22,522336.0,1.0,Kochi,Marketing,5.0
7751,Ramesh Patil,51,1480246.0,12.0,Kolkata,HR,4.9
7757,Ramesh Patil,34,1434983.0,4.0,Bangalore,Operations,3.9
7758,Amit Sharma,24,1121151.0,,Chennai,HR,4.9
7760,Kavita Yadav,37,1002458.0,12.0,Jaipur,Marketing,3.5
7765,Sneha Tiwari,41,946356.0,20.0,Hyderabad,Sales,3.7
7766,Alok Mehta,36,199796.0,,Delhi,Marketing,4.0
7772,Anjali Saxena,36,862076.0,5.0,Kochi,Management,4.6
7773,Amit Sharma,36,1508811.0,,Mumbai,Operations,3.6
7774,Kavita Yadav,50,388644.0,,Bangalore,Marketing,3.9
7777,Sunil Kumar,46,969834.0,,Hyderabad,Finance,3.8
7780,Kavita Yadav,24,1871391.0,,Hyderabad,Marketing,4.1
7782,Gopal Das,41,892502.0,16.0,Delhi,Sales,5.0
7783,Rajesh Verma,34,1283527.0,6.0,Bangalore,Sales,3.7
7784,Deepika Reddy,34,1277157.0,14.0,Kochi,Management,4.3
7786,Riya Gupta,59,1194441.0,0.0,Delhi,Marketing,3.7
7787,Swati Joshi,57,369435.0,5.0,Hyderabad,Marketing,4.9
7788,Riya Gupta,56,289682.0,,Kochi,Marketing,4.8
7789,Neha Kapoor,31,839657.0,,Jaipur,Marketing,3.5
7790,Suresh Choudhary,43,1120781.0,,Bangalore,IT,4.1
7792,Pankaj Mishra,24,1332107.0,,Kochi,Finance,4.1
7793,Kavita Yadav,50,1795786.0,,Bangalore,Finance,3.7
7795,Anjali Saxena,37,361365.0,9.0,Kochi,Finance,4.1
7796,Suresh Choudhary,52,92037.0,,Chennai,HR,3.5
7798,Rohit Bansal,39,1421988.0,12.0,Jaipur,HR,4.3
7799,Manish Khanna,25,1307485.0,,Jaipur,Management,4.6
7800,Priya Singh,29,963378.0,,Delhi,IT,5.0
7801,Amit Sharma,22,1987289.0,2.0,Pune,IT,4.3
7803,Anjali Saxena,24,454848.0,3.0,Kochi,Management,3.6
7808,Arjun Pandey,51,410978.0,,Mumbai,Sales,4.8
7811,Riya Gupta,48,1159610.0,,Chennai,HR,4.8
7812,Gopal Das,36,1567358.0,,Kolkata,Operations,4.2
7814,Pankaj Mishra,36,1957973.0,,Chennai,Operations,3.5
7822,Swati Joshi,22,864838.0,,Delhi,HR,3.8
7823,Vinod Iyer,55,1216424.0,32.0,Mumbai,HR,4.7
7825,Meera Nair,39,1560472.0,18.0,Chennai,Finance,5.0
7826,Deepika Reddy,23,416564.0,,Pune,HR,3.9
7828,Rajesh Verma,36,1866148.0,15.0,Hyderabad,HR,4.5
7829,Anjali Saxena,26,804626.0,,Jaipur,Management,4.7
7831,Deepika Reddy,43,1565191.0,,Pune,IT,4.3
7832,Alok Mehta,57,948404.0,5.0,Kolkata,IT,3.7
7835,Arjun Pandey,38,1925746.0,,Mumbai,IT,4.4
7836,Samer Desai,56,431883.0,3.0,Jaipur,Management,3.5
7837,Samer Desai,29,1689895.0,7.0,Mumbai,Marketing,3.7
7838,Samer Desai,58,127586.0,,Jaipur,Marketing,4.1
7840,Samer Desai,49,570989.0,,Pune,Sales,4.1
7841,Anjali Saxena,39,622012.0,7.0,Kochi,Management,3.5
7845,Kavita Yadav,38,1961058.0,4.0,Delhi,Management,4.0
7846,Priya Singh,41,1749938.0,2.0,Bangalore,Sales,4.9
7849,Rohit Bansal,56,1935466.0,,Kolkata,IT,4.6
7850,Sneha Tiwari,30,870698.0,,Jaipur,HR,3.8
7853,Ramesh Patil,32,2184851.0,12.0,Kochi,IT,3.7
7858,Swati Joshi,51,1691117.0,10.0,Delhi,HR,4.2
7859,Amit Sharma,53,2094190.0,10.0,Hyderabad,Marketing,3.5
7861,Samer Desai,25,129252.0,,Pune,Finance,3.9
7862,Kavita Yadav,31,979669.0,,Kochi,IT,4.2
7864,Ramesh Patil,43,274449.0,18.0,Jaipur,Sales,4.0
7867,Pankaj Mishra,33,1574388.0,,Mumbai,HR,4.6
7869,Suresh Choudhary,53,1731320.0,12.0,Kochi,IT,4.8
7872,Vinod Iyer,37,170952.0,13.0,Pune,IT,3.9
7873,Suresh Choudhary,48,496183.0,14.0,Chennai,Sales,3.9
7874,Sneha Tiwari,33,1016187.0,11.0,Kochi,Management,4.3
7879,Neha Kapoor,59,1256515.0,,Delhi,IT,3.5
7881,Amit Sharma,59,711605.0,,Delhi,IT,5.0
7882,Sneha Tiwari,33,877139.0,,Kolkata,Marketing,4.7
7883,Priya Singh,23,382310.0,0.0,Hyderabad,Operations,4.5
7885,Meera Nair,33,1865739.0,9.0,Delhi,Operations,4.9
7886,Sneha Tiwari,29,1208313.0,,Bangalore,Sales,4.7
7893,Suresh Choudhary,50,849477.0,29.0,Kochi,Sales,4.7
7894,Alok Mehta,38,262908.0,,Chennai,Operations,4.5
7895,Rajesh Verma,43,521833.0,,Bangalore,Finance,4.2
7896,Alok Mehta,50,1086197.0,,Bangalore,Marketing,4.9
7897,Sneha Tiwari,38,1785174.0,,Delhi,Operations,3.5
7898,Anjali Saxena,23,1774717.0,,Bangalore,IT,3.5
7900,Sneha Tiwari,37,1644858.0,,Chennai,Management,4.3
7902,Rajesh Verma,46,144201.0,10.0,Kochi,Marketing,5.0
7905,Neha Kapoor,36,574996.0,14.0,Bangalore,Operations,4.7
7906,Sunil Kumar,24,1080766.0,4.0,Kolkata,HR,4.3
7907,Sunil Kumar,41,1602792.0,7.0,Kolkata,Finance,4.5
7910,Kavita Yadav,39,652472.0,4.0,Delhi,Marketing,4.3
7911,Manish Khanna,36,1426288.0,,Hyderabad,Sales,4.3
7913,Suresh Choudhary,32,330113.0,2.0,Kolkata,Management,4.7
7915,Swati Joshi,38,72773.0,14.0,Chennai,HR,4.1
7917,Sunil Kumar,54,61608.0,,Bangalore,HR,4.9
7918,Sneha Tiwari,52,507289.0,,Mumbai,HR,3.7
7920,Sunil Kumar,22,1609093.0,,Chennai,Finance,3.8
7924,Sunil Kumar,37,301842.0,,Mumbai,Operations,4.6
7925,Kavita Yadav,31,1597572.0,11.0,Hyderabad,IT,4.6
7926,Ramesh Patil,39,674114.0,0.0,Mumbai,Finance,3.6
7928,Neha Kapoor,27,990807.0,7.0,Hyderabad,Sales,4.6
7931,Gopal Das,57,1661660.0,34.0,Pune,IT,3.6
7932,Vinod Iyer,29,417918.0,4.0,Bangalore,Finance,4.2
7934,Kavita Yadav,24,1539720.0,4.0,Kolkata,Management,3.9
7937,Meera Nair,56,499776.0,,Bangalore,IT,3.9
7938,Vinod Iyer,40,1550035.0,,Kochi,IT,3.7
7939,Kavita Yadav,33,1505557.0,5.0,Kolkata,HR,4.3
7940,Manish Khanna,28,1361305.0,,Delhi,IT,4.3
7942,Gopal Das,57,1222716.0,,Kolkata,Management,4.4
7944,Rajesh Verma,46,1886010.0,,Mumbai,HR,4.3
7946,Rohit Bansal,43,815764.0,8.0,Pune,Finance,3.8
7947,Anjali Saxena,36,2109312.0,,Chennai,Finance,4.5
7949,Meera Nair,46,242565.0,,Mumbai,HR,4.1
7950,Rohit Bansal,39,305477.0,,Kolkata,Sales,4.0
7952,Anjali Saxena,27,1779808.0,,Delhi,HR,3.8
7953,Arjun Pandey,49,188498.0,18.0,Kochi,Operations,4.1
7954,Kavita Yadav,40,147175.0,,Delhi,Sales,4.2
7956,Sunil Kumar,56,992165.0,,Chennai,Finance,4.1
7960,Riya Gupta,39,875861.0,,Chennai,HR,4.5
7962,Gopal Das,50,567511.0,6.0,Mumbai,Sales,4.3
7963,Suresh Choudhary,30,516719.0,1.0,Hyderabad,Management,4.9
7964,Kavita Yadav,53,1702285.0,15.0,Hyderabad,IT,4.6
7966,Sunil Kumar,52,1896426.0,,Kolkata,IT,3.8
7970,Neha Kapoor,27,484175.0,4.0,Bangalore,IT,4.5
7974,Riya Gupta,24,1334014.0,,Pune,Marketing,4.7
7975,Sneha Tiwari,41,613243.0,17.0,Pune,HR,4.9
7976,Alok Mehta,46,701868.0,20.0,Bangalore,Sales,5.0
7982,Sunil Kumar,50,524468.0,,Hyderabad,Management,4.3
7984,Riya Gupta,58,929007.0,,Kochi,Operations,4.2
7987,Manish Khanna,41,637092.0,4.0,Bangalore,Finance,4.9
7988,Swati Joshi,36,147937.0,15.0,Kolkata,HR,4.3
7989,Vinod Iyer,28,626916.0,4.0,Bangalore,IT,4.6
7990,Kavita Yadav,31,122881.0,4.0,Kolkata,Sales,5.0
7991,Suresh Choudhary,58,1681672.0,,Pune,IT,5.0
7992,Swati Joshi,45,1245775.0,,Kochi,Finance,4.0
7997,Ramesh Patil,30,619163.0,5.0,Pune,HR,3.9
7999,Deepika Reddy,31,918200.0,,Hyderabad,Marketing,4.9
8005,Amit Sharma,36,986600.0,1.0,Chennai,IT,3.8
8009,Arjun Pandey,41,1444069.0,0.0,Hyderabad,Finance,3.8
8010,Arjun Pandey,55,975381.0,8.0,Kolkata,Marketing,4.1
8011,Pankaj Mishra,40,1817306.0,14.0,Kolkata,HR,3.6
8013,Swati Joshi,55,1671487.0,,Pune,Operations,4.2
8017,Manish Khanna,34,830396.0,12.0,Mumbai,HR,4.1
8019,Anjali Saxena,54,341109.0,,Jaipur,IT,3.7
8021,Neha Kapoor,58,1113076.0,11.0,Chennai,Marketing,4.2
8023,Arjun Pandey,42,723387.0,20.0,Delhi,HR,3.7
8027,Vinod Iyer,53,938273.0,,Kolkata,Sales,3.5
8028,Arjun Pandey,30,1686818.0,2.0,Hyderabad,HR,4.0
8035,Manish Khanna,37,953936.0,11.0,Pune,Management,3.9
8037,Rohit Bansal,56,159829.0,,Delhi,HR,3.8
8040,Pankaj Mishra,47,1628674.0,,Jaipur,HR,5.0
8043,Swati Joshi,28,538740.0,,Chennai,Management,4.1
8044,Priya Singh,34,1773077.0,,Delhi,Operations,4.3
8047,Sneha Tiwari,47,1575367.0,,Bangalore,Finance,4.4
8050,Anjali Saxena,47,1979670.0,,Pune,Operations,5.0
8051,Amit Sharma,35,913672.0,5.0,Kolkata,IT,4.4
8053,Samer Desai,42,1840064.0,0.0,Delhi,Finance,4.0
8060,Pankaj Mishra,32,1165228.0,,Pune,Sales,4.4
8062,Vinod Iyer,42,1106028.0,,Hyderabad,Management,4.1
8065,Arjun Pandey,38,698990.0,,Hyderabad,IT,4.8
8066,Sunil Kumar,47,826074.0,20.0,Hyderabad,Operations,4.8
8070,Alok Mehta,24,1186933.0,0.0,Pune,Finance,4.1
8073,Pankaj Mishra,35,168960.0,,Hyderabad,Sales,3.5
8074,Sunil Kumar,44,837419.0,,Jaipur,Sales,4.8
8075,Alok Mehta,43,275182.0,,Delhi,HR,4.0
8076,Pankaj Mishra,34,1563321.0,,Delhi,Marketing,4.8
8077,Ramesh Patil,45,1791510.0,2.0,Mumbai,IT,4.6
8078,Gopal Das,24,1916115.0,1.0,Hyderabad,HR,3.8
8079,Arjun Pandey,56,2101832.0,20.0,Bangalore,HR,3.6
8083,Sunil Kumar,52,666648.0,14.0,Delhi,HR,4.1
8085,Alok Mehta,57,1635558.0,,Kolkata,Management,4.8
8086,Manish Khanna,52,601119.0,32.0,Kolkata,Operations,3.9
8087,Kavita Yadav,55,1637728.0,,Pune,Marketing,4.8
8088,Deepika Reddy,43,190567.0,9.0,Kochi,IT,4.2
8089,Sneha Tiwari,55,321833.0,24.0,Hyderabad,Finance,4.3
8092,Rohit Bansal,51,1686501.0,27.0,Mumbai,Operations,4.9
8095,Anjali Saxena,58,1022382.0,,Delhi,IT,4.4
8100,Gopal Das,34,706860.0,,Jaipur,Management,3.9
8102,Deepika Reddy,27,269182.0,,Mumbai,Marketing,4.3
8104,Anjali Saxena,43,793073.0,16.0,Kolkata,HR,4.7
8105,Deepika Reddy,35,2035278.0,,Chennai,Marketing,5.0
8108,Suresh Choudhary,30,261883.0,7.0,Kochi,Management,3.7
8111,Manish Khanna,56,1018331.0,,Hyderabad,Management,4.2
8120,Sneha Tiwari,41,961755.0,11.0,Pune,Sales,4.4
8125,Swati Joshi,40,1910259.0,4.0,Mumbai,HR,5.0
8131,Pankaj Mishra,26,594412.0,,Mumbai,Marketing,5.0
8136,Priya Singh,49,1382140.0,,Kolkata,Finance,4.3
8137,Ramesh Patil,36,1598265.0,11.0,Bangalore,Operations,4.7
8138,Deepika Reddy,53,1969573.0,,Mumbai,HR,4.3
8140,Suresh Choudhary,59,376987.0,,Mumbai,Management,4.5
8142,Rohit Bansal,23,269725.0,2.0,Mumbai,Finance,4.0
8143,Manish Khanna,55,261467.0,28.0,Kolkata,Marketing,3.9
8144,Arjun Pandey,43,391835.0,7.0,Kolkata,Operations,3.6
8145,Riya Gupta,43,105870.0,22.0,Delhi,Sales,4.5
8147,Alok Mehta,42,1958036.0,,Jaipur,IT,4.4
8148,Meera Nair,55,1186309.0,,Kolkata,IT,4.4
8149,Kavita Yadav,52,722514.0,4.0,Pune,Marketing,4.8
8151,Kavita Yadav,22,1835852.0,2.0,Bangalore,Sales,4.3
8153,Alok Mehta,22,970305.0,0.0,Mumbai,HR,4.3
8154,Gopal Das,22,1958439.0,2.0,Jaipur,Operations,4.3
8155,Sunil Kumar,31,2122156.0,6.0,Kolkata,HR,3.8
8156,Neha Kapoor,42,1976437.0,,Mumbai,Operations,3.8
8158,Suresh Choudhary,33,303561.0,4.0,Mumbai,HR,4.8
8164,Alok Mehta,36,436383.0,,Delhi,HR,4.6
8166,Sunil Kumar,48,341568.0,,Jaipur,Finance,3.9
8168,Rajesh Verma,34,2139719.0,0.0,Pune,HR,3.7
8169,Neha Kapoor,50,1571621.0,,Hyderabad,Marketing,4.9
8171,Amit Sharma,27,316460.0,7.0,Hyderabad,Finance,4.2
8173,Ramesh Patil,44,932657.0,,Bangalore,IT,4.3
8174,Anjali Saxena,58,914638.0,,Jaipur,Finance,4.6
8177,Manish Khanna,27,142336.0,1.0,Jaipur,Management,3.7
8178,Pankaj Mishra,38,2062245.0,18.0,Pune,IT,4.0
8182,Meera Nair,34,730965.0,4.0,Delhi,Management,3.8
8183,Neha Kapoor,43,1962194.0,,Delhi,IT,3.7
8187,Gopal Das,41,755439.0,14.0,Kolkata,HR,4.8
8188,Amit Sharma,31,220317.0,6.0,Jaipur,HR,4.6
8190,Riya Gupta,44,387951.0,,Jaipur,IT,3.5
8191,Sneha Tiwari,48,806646.0,0.0,Kochi,Marketing,3.5
8192,Pankaj Mishra,25,2080372.0,,Kochi,Marketing,4.5
8195,Ramesh Patil,30,1338795.0,,Hyderabad,Marketing,3.5
8196,Ramesh Patil,37,1489660.0,,Delhi,Operations,4.3
8197,Swati Joshi,54,1843884.0,,Delhi,Management,3.7
8198,Priya Singh,24,1793478.0,,Hyderabad,Operations,4.6
8200,Priya Singh,50,1526338.0,,Mumbai,Sales,4.7
8201,Vinod Iyer,30,2166416.0,5.0,Delhi,Operations,3.8
8202,Neha Kapoor,29,334338.0,,Jaipur,Marketing,4.3
8204,Meera Nair,31,1198439.0,,Pune,Finance,4.3
8205,Ramesh Patil,24,926018.0,4.0,Kolkata,Management,4.6
8207,Gopal Das,59,592532.0,,Chennai,Management,3.6
8210,Meera Nair,38,1361891.0,,Bangalore,IT,4.6
8211,Arjun Pandey,55,1080028.0,25.0,Kochi,Sales,4.2
8212,Ramesh Patil,42,753551.0,,Pune,Operations,5.0
8213,Deepika Reddy,59,2156084.0,,Kolkata,Management,4.4
8214,Priya Singh,30,1062046.0,,Bangalore,Operations,3.9
8215,Arjun Pandey,31,1025151.0,,Jaipur,IT,3.5
8216,Arjun Pandey,43,996493.0,4.0,Kolkata,Management,4.3
8218,Arjun Pandey,33,1416259.0,5.0,Hyderabad,Operations,4.9
8222,Manish Khanna,22,1329698.0,,Jaipur,HR,4.3
8224,Amit Sharma,34,1906565.0,,Mumbai,Management,4.8
8225,Riya Gupta,49,58924.0,23.0,Chennai,Management,3.9
8226,Anjali Saxena,53,419356.0,,Kochi,Management,3.9
8227,Sneha Tiwari,25,1013800.0,4.0,Jaipur,HR,3.8
8230,Amit Sharma,48,381405.0,9.0,Pune,Marketing,4.5
8232,Pankaj Mishra,56,971796.0,,Pune,Sales,4.4
8233,Riya Gupta,41,1471792.0,10.0,Pune,Management,4.4
8234,Ramesh Patil,43,729298.0,4.0,Hyderabad,HR,4.9
8237,Rajesh Verma,24,116463.0,4.0,Pune,Management,4.6
8238,Riya Gupta,44,1251636.0,,Mumbai,Management,3.5
8239,Ramesh Patil,32,646809.0,,Jaipur,Finance,4.3
8240,Neha Kapoor,27,1420108.0,,Mumbai,IT,4.5
8241,Priya Singh,36,358379.0,,Pune,Operations,4.1
8244,Alok Mehta,57,993918.0,13.0,Delhi,IT,4.3
8245,Alok Mehta,53,1183064.0,,Pune,Management,3.7
8246,Sunil Kumar,37,1479132.0,,Chennai,Finance,4.2
8248,Meera Nair,24,274564.0,3.0,Kolkata,Sales,4.6
8250,Arjun Pandey,54,1175946.0,29.0,Bangalore,HR,4.4
8253,Arjun Pandey,37,1208675.0,8.0,Delhi,Sales,4.0
8255,Amit Sharma,48,1432109.0,18.0,Delhi,Operations,3.5
8258,Deepika Reddy,43,1226988.0,,Bangalore,Management,4.2
8259,Gopal Das,34,76138.0,13.0,Pune,Finance,3.6
8261,Priya Singh,53,1990013.0,,Jaipur,Finance,3.8
8262,Samer Desai,59,1250045.0,,Chennai,Operations,5.0
8263,Rohit Bansal,43,1492055.0,,Bangalore,Marketing,4.3
8264,Swati Joshi,57,1766939.0,15.0,Mumbai,Marketing,4.3
8267,Deepika Reddy,23,255945.0,0.0,Hyderabad,IT,4.6
8268,Ramesh Patil,38,2150761.0,,Pune,Marketing,4.3
8269,Swati Joshi,52,1732768.0,,Hyderabad,Finance,4.6
8274,Suresh Choudhary,26,308358.0,,Delhi,Finance,4.6
8278,Rajesh Verma,57,288303.0,,Kochi,Finance,4.0
8284,Deepika Reddy,37,918632.0,,Jaipur,Marketing,4.3
8285,Manish Khanna,55,884310.0,35.0,Hyderabad,Operations,4.8
8287,Deepika Reddy,51,1853006.0,21.0,Mumbai,HR,3.6
8290,Anjali Saxena,45,172732.0,14.0,Delhi,Operations,4.8
8291,Samer Desai,42,992422.0,,Mumbai,Sales,3.9
8293,Priya Singh,32,1132972.0,2.0,Kochi,Management,4.4
8294,Meera Nair,50,165486.0,,Mumbai,Sales,4.9
8297,Swati Joshi,53,1314077.0,,Delhi,Marketing,4.2
8303,Priya Singh,39,1764531.0,,Jaipur,Sales,4.3
8305,Samer Desai,24,1618632.0,0.0,Hyderabad,Marketing,4.7
8307,Manish Khanna,54,678281.0,31.0,Hyderabad,Finance,4.5
8309,Amit Sharma,43,589314.0,1.0,Mumbai,Management,4.9
8310,Priya Singh,45,1112242.0,,Jaipur,Marketing,4.1
8312,Sunil Kumar,31,1950228.0,,Kolkata,IT,4.3
8314,Gopal Das,22,1222462.0,2.0,Bangalore,Sales,4.7
8318,Swati Joshi,50,2125629.0,19.0,Hyderabad,Management,4.5
8319,Manish Khanna,26,1927081.0,,Bangalore,Sales,4.0
8321,Rajesh Verma,35,869967.0,9.0,Chennai,Management,5.0
8326,Rohit Bansal,52,1676398.0,,Mumbai,Marketing,4.1
8327,Anjali Saxena,28,1022942.0,2.0,Hyderabad,IT,4.0
8329,Riya Gupta,26,798085.0,2.0,Delhi,IT,4.8
8330,Pankaj Mishra,22,615428.0,,Bangalore,HR,4.4
8332,Samer Desai,34,226440.0,,Delhi,IT,4.1
8333,Sneha Tiwari,55,672162.0,31.0,Bangalore,Sales,4.0
8337,Meera Nair,37,1092568.0,4.0,Bangalore,Operations,4.4
8338,Swati Joshi,29,1734255.0,5.0,Pune,Operations,5.0
8341,Deepika Reddy,24,657087.0,,Pune,HR,4.4
8342,Anjali Saxena,43,1057152.0,,Chennai,HR,3.8
8343,Alok Mehta,47,270600.0,26.0,Chennai,Sales,4.5
8344,Priya Singh,34,1065764.0,,Kolkata,Operations,4.3
8348,Rohit Bansal,29,1797025.0,,Chennai,HR,4.0
8349,Samer Desai,58,364432.0,20.0,Delhi,IT,4.3
8351,Sneha Tiwari,46,2187086.0,24.0,Delhi,Management,4.8
8355,Anjali Saxena,26,982518.0,,Kochi,Finance,3.6
8356,Pankaj Mishra,50,314684.0,12.0,Hyderabad,Finance,4.5
8360,Ramesh Patil,42,504992.0,,Hyderabad,Sales,3.6
8363,Swati Joshi,29,473430.0,,Bangalore,HR,4.6
8364,Vinod Iyer,35,1944035.0,2.0,Chennai,Sales,3.6
8371,Rohit Bansal,25,715016.0,2.0,Bangalore,Marketing,3.6
8373,Neha Kapoor,27,1201266.0,,Hyderabad,IT,4.5
8375,Meera Nair,25,511824.0,0.0,Chennai,IT,4.0
8379,Neha Kapoor,31,2115448.0,,Kolkata,Operations,4.4
8380,Anjali Saxena,44,310335.0,16.0,Pune,IT,4.8
8383,Sunil Kumar,55,660011.0,,Pune,IT,3.8
8384,Sunil Kumar,27,422621.0,3.0,Chennai,Management,3.8
8388,Rajesh Verma,41,519256.0,,Pune,Operations,4.2
8389,Sneha Tiwari,48,822698.0,27.0,Mumbai,Finance,4.4
8390,Suresh Choudhary,29,909135.0,,Bangalore,Management,5.0
8394,Suresh Choudhary,29,513446.0,6.0,Pune,Finance,3.7
8397,Vinod Iyer,55,199809.0,13.0,Jaipur,Management,3.8
8398,Anjali Saxena,54,192456.0,,Mumbai,HR,3.6
8400,Priya Singh,30,1518172.0,10.0,Mumbai,Operations,4.3
8401,Sneha Tiwari,44,220753.0,,Jaipur,Operations,4.3
8403,Priya Singh,43,1212267.0,3.0,Jaipur,Finance,4.9
8407,Rohit Bansal,44,44601.0,,Pune,Operations,4.7
8409,Kavita Yadav,49,1113226.0,2.0,Mumbai,IT,5.0
8413,Riya Gupta,27,1976726.0,6.0,Kochi,Sales,4.9
8415,Amit Sharma,32,1774760.0,0.0,Bangalore,Operations,4.9
8417,Rajesh Verma,54,395557.0,20.0,Hyderabad,Operations,3.7
8418,Ramesh Patil,33,1746798.0,13.0,Jaipur,IT,4.7
8425,Meera Nair,56,934739.0,31.0,Chennai,Marketing,5.0
8427,Arjun Pandey,30,717945.0,3.0,Jaipur,Marketing,3.6
8431,Pankaj Mishra,55,901518.0,24.0,Jaipur,Sales,4.0
8435,Samer Desai,26,974609.0,,Delhi,Finance,3.5
8437,Sunil Kumar,45,218069.0,,Delhi,Finance,3.7
8439,Sneha Tiwari,51,578363.0,6.0,Kochi,HR,3.8
8441,Deepika Reddy,39,2146620.0,14.0,Bangalore,Finance,3.5
8442,Ramesh Patil,27,944597.0,,Mumbai,Marketing,4.0
8443,Pankaj Mishra,53,110656.0,,Pune,Sales,4.0
8444,Sunil Kumar,55,2146423.0,,Kochi,Management,4.8
8446,Sunil Kumar,56,422324.0,8.0,Bangalore,Finance,3.8
8448,Riya Gupta,27,1757326.0,,Jaipur,Management,3.9
8449,Anjali Saxena,33,270072.0,,Bangalore,IT,3.7
